Nombre_Articulo,Nombre_Producto,Nombre_Color,PeriodoMes,Tipo,Unidades,Valor_USD
Vanitorios,VANITORIO MARLOWE BONE,BONE,202001,Esporadico,1,37.37
Vanitorios,VANITORIO MARLOWE BONE,BONE,202003,Esporadico,3,105.57
Vanitorios,VANITORIO MARLOWE BONE,BONE,202006,Esporadico,1,36.33
Vanitorios,VANITORIO MARLOWE BONE,BONE,202007,Esporadico,5,186.86
Vanitorios,VANITORIO MARLOWE BONE,BONE,202008,Esporadico,5,184.35
Vanitorios,VANITORIO MARLOWE BONE,BONE,202009,Esporadico,4,145.34
Vanitorios,VANITORIO MARLOWE BONE,BONE,202010,Esporadico,1,51.7
Vanitorios,VANITORIO MARLOWE BONE,BONE,202011,Esporadico,3,155.09
Vanitorios,VANITORIO MARLOWE BONE,BONE,202012,Esporadico,6,222.86
Vanitorios,VANITORIO OAKBROOK BONE,BONE,202001,Continuo,201,5362.76
Vanitorios,VANITORIO OAKBROOK BONE,BONE,202002,Continuo,181,4786.18
Vanitorios,VANITORIO OAKBROOK BONE,BONE,202003,Continuo,82,2407.82
Vanitorios,VANITORIO OAKBROOK BONE,BONE,202005,Continuo,33,963.91
Vanitorios,VANITORIO OAKBROOK BONE,BONE,202006,Continuo,201,5748.02
Vanitorios,VANITORIO OAKBROOK BONE,BONE,202007,Continuo,192,5478.58
Vanitorios,VANITORIO OAKBROOK BONE,BONE,202008,Continuo,150,4462.64
Vanitorios,VANITORIO OAKBROOK BONE,BONE,202009,Continuo,156,4496.99
Vanitorios,VANITORIO OAKBROOK BONE,BONE,202010,Continuo,199,5686.53
Vanitorios,VANITORIO OAKBROOK BONE,BONE,202011,Continuo,243,6762.34
Vanitorios,VANITORIO OAKBROOK BONE,BONE,202012,Continuo,164,4933.12
Vanitorios,VANITORIO OAKBROOK COTTON,BLANCO TOTO,202008,Esporadico,3,89.22
Vanitorios,VANITORIO OAKBROOK COTTON,BLANCO TOTO,202010,Esporadico,1,0
Vanitorios,VANITORIO OAKBROOK COTTON,BLANCO TOTO,202011,Esporadico,3,84.76
Vanitorios,VANITORIO OAKBROOK MBINS4 BLANCO,BLANCO,202001,Continuo,33,734.02
Vanitorios,VANITORIO OAKBROOK MBINS4 BLANCO,BLANCO,202002,Continuo,157,3408.37
Vanitorios,VANITORIO OAKBROOK MBINS4 BLANCO,BLANCO,202003,Continuo,9,213.13
Vanitorios,VANITORIO OAKBROOK MBINS4 BLANCO,BLANCO,202005,Continuo,14,362.17
Vanitorios,VANITORIO OAKBROOK MBINS4 BLANCO,BLANCO,202006,Continuo,250,5354.98
Vanitorios,VANITORIO OAKBROOK MBINS4 BLANCO,BLANCO,202007,Continuo,142,2998.82
Vanitorios,VANITORIO OAKBROOK MBINS4 BLANCO,BLANCO,202008,Continuo,23,556.36
Vanitorios,VANITORIO OAKBROOK MBINS4 BLANCO,BLANCO,202009,Continuo,109,2445.42
Vanitorios,VANITORIO OAKBROOK MBINS4 BLANCO,BLANCO,202010,Continuo,73,1539.8
Vanitorios,VANITORIO OAKBROOK MBINS4 BLANCO,BLANCO,202011,Continuo,75,1738.99
Vanitorios,VANITORIO OAKBROOK MBINS4 BLANCO,BLANCO,202012,Continuo,68,1458.11
Vanitorios,VANITORIO PETITE SCORPIO BLANCO,BLANCO,202001,Continuo,108,2662.7
Vanitorios,VANITORIO PETITE SCORPIO BLANCO,BLANCO,202002,Continuo,73,1719.57
Vanitorios,VANITORIO PETITE SCORPIO BLANCO,BLANCO,202003,Continuo,35,817.67
Vanitorios,VANITORIO PETITE SCORPIO BLANCO,BLANCO,202005,Continuo,16,397.79
Vanitorios,VANITORIO PETITE SCORPIO BLANCO,BLANCO,202006,Continuo,22,564.69
Vanitorios,VANITORIO PETITE SCORPIO BLANCO,BLANCO,202007,Continuo,105,2356.35
Vanitorios,VANITORIO PETITE SCORPIO BLANCO,BLANCO,202008,Continuo,26,620.16
Vanitorios,VANITORIO PETITE SCORPIO BLANCO,BLANCO,202009,Continuo,134,2847.93
Vanitorios,VANITORIO PETITE SCORPIO BLANCO,BLANCO,202010,Continuo,61,1011.09
Vanitorios,VANITORIO PETITE SCORPIO BLANCO,BLANCO,202011,Continuo,82,1853.34
Vanitorios,VANITORIO PETITE SCORPIO BLANCO,BLANCO,202012,Continuo,56,1250.48
Vanitorios,VANITORIO PETITE SCORPIO BONE,BONE,202001,Esporadico,12,307.31
Vanitorios,VANITORIO PETITE SCORPIO BONE,BONE,202002,Esporadico,8,203.87
Vanitorios,VANITORIO PETITE SCORPIO BONE,BONE,202003,Esporadico,4,99.29
Vanitorios,VANITORIO PETITE SCORPIO BONE,BONE,202006,Esporadico,4,104.2
Vanitorios,VANITORIO PETITE SCORPIO BONE,BONE,202007,Esporadico,9,235.76
Vanitorios,VANITORIO PETITE SCORPIO BONE,BONE,202008,Esporadico,9,257.14
Vanitorios,VANITORIO PETITE SCORPIO BONE,BONE,202009,Esporadico,5,155.78
Vanitorios,VANITORIO PETITE SCORPIO BONE,BONE,202010,Esporadico,14,364.07
Vanitorios,VANITORIO PETITE SCORPIO BONE,BONE,202011,Esporadico,3,93.63
Vanitorios,VANITORIO PETITE SCORPIO BONE,BONE,202012,Esporadico,2,52.8
Vanitorios,VANITORIO SOTILLE 100 BLANCO,BLANCO,202001,Esporadico,2,280.84
Vanitorios,VANITORIO SOTILLE 100 BLANCO,BLANCO,202002,Esporadico,3,396.34
Vanitorios,VANITORIO SOTILLE 100 BLANCO,BLANCO,202006,Esporadico,2,305.19
Vanitorios,VANITORIO SOTILLE 100 BLANCO,BLANCO,202007,Esporadico,1,152.59
Vanitorios,VANITORIO SOTILLE 100 BLANCO,BLANCO,202008,Esporadico,4,513
Vanitorios,VANITORIO SOTILLE 100 BLANCO,BLANCO,202009,Esporadico,4,522
Vanitorios,VANITORIO SOTILLE 100 BLANCO,BLANCO,202010,Esporadico,3,460.43
Vanitorios,VANITORIO SOTILLE 100 BLANCO,BLANCO,202011,Esporadico,4,550.14
Vanitorios,VANITORIO SOTILLE 100 BLANCO,BLANCO,202012,Esporadico,14,1751.24
Vanitorios,VANITORIO SOTILLE 60 BLANCO,BLANCO,202001,Continuo,,
Vanitorios,VANITORIO SOTILLE 60 BLANCO,BLANCO,202002,Continuo,12,1010.89
Vanitorios,VANITORIO SOTILLE 60 BLANCO,BLANCO,202003,Continuo,3,264.58
Vanitorios,VANITORIO SOTILLE 60 BLANCO,BLANCO,202006,Continuo,19,1617.7
Vanitorios,VANITORIO SOTILLE 60 BLANCO,BLANCO,202007,Continuo,17,1412.02
Vanitorios,VANITORIO SOTILLE 60 BLANCO,BLANCO,202008,Continuo,25,2166.73
Vanitorios,VANITORIO SOTILLE 60 BLANCO,BLANCO,202009,Continuo,31,2579.6
Vanitorios,VANITORIO SOTILLE 60 BLANCO,BLANCO,202010,Continuo,23,2049.59
Vanitorios,VANITORIO SOTILLE 60 BLANCO,BLANCO,202011,Continuo,37,3035.17
Vanitorios,VANITORIO SOTILLE 60 BLANCO,BLANCO,202012,Continuo,7,632.3
Vanitorios,VANITORIO SOTILLE 70 BLANCO,BLANCO,202001,Esporadico,12,1338.79
Vanitorios,VANITORIO SOTILLE 70 BLANCO,BLANCO,202002,Esporadico,2,0
Vanitorios,VANITORIO SOTILLE 70 BLANCO,BLANCO,202003,Esporadico,2,215.5
Vanitorios,VANITORIO SOTILLE 70 BLANCO,BLANCO,202006,Esporadico,4,442.8
Vanitorios,VANITORIO SOTILLE 70 BLANCO,BLANCO,202008,Esporadico,2,206.82
Vanitorios,VANITORIO SOTILLE 70 BLANCO,BLANCO,202009,Esporadico,6,671.15
Vanitorios,VANITORIO SOTILLE 70 BLANCO,BLANCO,202010,Esporadico,12,1222.46
Vanitorios,VANITORIO SOTILLE 70 BLANCO,BLANCO,202011,Esporadico,15,1385.32
Vanitorios,VANITORIO SOTILLE 70 BLANCO,BLANCO,202012,Esporadico,26,2012.6
Vanitorios,VANITORIO SOTILLE 80 BLANCO,BLANCO,202001,Esporadico,8,911.6
Vanitorios,VANITORIO SOTILLE 80 BLANCO,BLANCO,202002,Esporadico,1,130.38
Vanitorios,VANITORIO SOTILLE 80 BLANCO,BLANCO,202006,Esporadico,4,433.1
Vanitorios,VANITORIO SOTILLE 80 BLANCO,BLANCO,202007,Esporadico,4,499.59
Vanitorios,VANITORIO SOTILLE 80 BLANCO,BLANCO,202008,Esporadico,26,3015.22
Vanitorios,VANITORIO SOTILLE 80 BLANCO,BLANCO,202009,Esporadico,8,573.81
Vanitorios,VANITORIO SOTILLE 80 BLANCO,BLANCO,202010,Esporadico,,
Vanitorios,VANITORIO SOTILLE 80 BLANCO,BLANCO,202011,Esporadico,5,343.33
Vanitorios,VANITORIO SOTILLE 90 BLANCO,BLANCO,202001,Esporadico,4,580.73
Vanitorios,VANITORIO SOTILLE 90 BLANCO,BLANCO,202003,Esporadico,1,137.33
Vanitorios,VANITORIO SOTILLE 90 BLANCO,BLANCO,202006,Esporadico,2,213.3
Vanitorios,VANITORIO SOTILLE 90 BLANCO,BLANCO,202007,Esporadico,3,479.04
Vanitorios,VANITORIO SOTILLE 90 BLANCO,BLANCO,202008,Esporadico,6,836.57
Vanitorios,VANITORIO SOTILLE 90 BLANCO,BLANCO,202009,Esporadico,0,212.82
Vanitorios,VANITORIO SOTILLE 90 BLANCO,BLANCO,202010,Esporadico,12,1343.23
Vanitorios,VANITORIO SOTILLE 90 BLANCO,BLANCO,202011,Esporadico,18,1948.86
Vanitorios,VANITORIO SOTILLE 90 BLANCO,BLANCO,202012,Esporadico,7,658.62
Vanitorios,VANITORIO SPAZZIO 52 BLANCO,BLANCO,202001,Esporadico,11,666.46
Vanitorios,VANITORIO SPAZZIO 52 BLANCO,BLANCO,202002,Esporadico,10,625.03
Vanitorios,VANITORIO SPAZZIO 52 BLANCO,BLANCO,202006,Esporadico,3,185.02
Vanitorios,VANITORIO SPAZZIO 52 BLANCO,BLANCO,202007,Esporadico,7,447.69
Vanitorios,VANITORIO SPAZZIO 52 BLANCO,BLANCO,202008,Esporadico,1,57.21
Vanitorios,VANITORIO SPAZZIO 52 BLANCO,BLANCO,202009,Esporadico,1,64.89
Vanitorios,VANITORIO SPAZZIO 52 BLANCO,BLANCO,202010,Esporadico,6,270.23
Vanitorios,VANITORIO SPAZZIO 52 BLANCO,BLANCO,202011,Esporadico,12,633.41
Vanitorios,VANITORIO SPAZZIO 52 BLANCO,BLANCO,202012,Esporadico,9,576.37
Vanitorios,VANITORIO SPAZZIO 52 BONE,BONE,202001,Esporadico,3,211.38
Vanitorios,VANITORIO SPAZZIO 52 BONE,BONE,202002,Esporadico,2,144.26
Vanitorios,VANITORIO SPAZZIO 52 BONE,BONE,202003,Esporadico,1,90.36
Vanitorios,VANITORIO SPAZZIO 52 BONE,BONE,202007,Esporadico,4,288.52
Vanitorios,VANITORIO SPAZZIO 52 BONE,BONE,202008,Esporadico,,
Vanitorios,VANITORIO SPAZZIO 52 BONE,BONE,202009,Esporadico,1,64.68
Vanitorios,VANITORIO SPAZZIO 52 BONE,BONE,202012,Esporadico,4,309.2
Vanitorios,VANITORIO SPAZZIO 64 BLANCO,BLANCO,202001,Esporadico,7,451.12
Vanitorios,VANITORIO SPAZZIO 64 BLANCO,BLANCO,202002,Esporadico,6,379.7
Vanitorios,VANITORIO SPAZZIO 64 BLANCO,BLANCO,202003,Esporadico,4,266.79
Vanitorios,VANITORIO SPAZZIO 64 BLANCO,BLANCO,202007,Esporadico,5,307.69
Vanitorios,VANITORIO SPAZZIO 64 BLANCO,BLANCO,202008,Esporadico,4,296.57
Vanitorios,VANITORIO SPAZZIO 64 BLANCO,BLANCO,202009,Esporadico,,
Vanitorios,VANITORIO SPAZZIO 64 BLANCO,BLANCO,202010,Esporadico,3,229.87
Vanitorios,VANITORIO SPAZZIO 64 BLANCO,BLANCO,202011,Esporadico,8,518.92
Vanitorios,VANITORIO SPAZZIO 64 BLANCO,BLANCO,202012,Esporadico,6,459.74
Vanitorios,VANITORIO SPAZZIO 64 BONE,BONE,202001,Esporadico,1,72.13
Vanitorios,VANITORIO SPAZZIO 64 BONE,BONE,202002,Esporadico,2,144.26
Vanitorios,VANITORIO SPAZZIO 64 BONE,BONE,202003,Esporadico,1,90.36
Vanitorios,VANITORIO SPAZZIO 64 BONE,BONE,202008,Esporadico,,
Vanitorios,VANITORIO SPAZZIO 64 BONE,BONE,202009,Esporadico,4,290.97
Vanitorios,VANITORIO SPAZZIO 64 BONE,BONE,202010,Esporadico,3,245.4
Vanitorios,VANITORIO SPAZZIO 64 BONE,BONE,202011,Esporadico,2,155.04
Vanitorios,VANITORIO SPAZZIO 64 BONE,BONE,202012,Esporadico,4,281.07
Bidet,BIDET ALTIMA BLANCO,BLANCO,202001,Esporadico,1,114.85
Bidet,BIDET ALTIMA BLANCO,BLANCO,202002,Esporadico,7,747.7
Bidet,BIDET ALTIMA BLANCO,BLANCO,202003,Esporadico,4,447.62
Bidet,BIDET ALTIMA BLANCO,BLANCO,202005,Esporadico,1,107.53
Bidet,BIDET ALTIMA BLANCO,BLANCO,202006,Esporadico,4,935.07
Bidet,BIDET ALTIMA BLANCO,BLANCO,202007,Esporadico,5,375.22
Bidet,BIDET ALTIMA BLANCO,BLANCO,202008,Esporadico,5,455.93
Bidet,BIDET ALTIMA BLANCO,BLANCO,202009,Esporadico,7,739.37
Bidet,BIDET ALTIMA BLANCO,BLANCO,202010,Esporadico,9,904.35
Bidet,BIDET ALTIMA BLANCO,BLANCO,202011,Esporadico,10,960.55
Bidet,BIDET ALTIMA BLANCO,BLANCO,202012,Esporadico,1,107.53
Bidet,BIDET ALTIMA BONE,BLANCO,202001,Esporadico,1,104.27
Bidet,BIDET ALTIMA BONE,BLANCO,202002,Esporadico,1,105.81
Bidet,BIDET ALTIMA BONE,BLANCO,202003,Esporadico,1,98.69
Bidet,BIDET ALTIMA BONE,BLANCO,202006,Esporadico,4,406.42
Bidet,BIDET ALTIMA BONE,BLANCO,202007,Esporadico,2,239.26
Bidet,BIDET ALTIMA BONE,BLANCO,202008,Esporadico,1,137.52
Bidet,BIDET ALTIMA BONE,BLANCO,202009,Esporadico,1,137.52
Bidet,BIDET MARGERY BLANCO,BLANCO,202003,Esporadico,3,248.65
Estanque,ESTANQUE BRADFORD CFIT. Y TAPA BLANCO,BLANCO,202009,Esporadico,1,57.7
Estanque,ESTANQUE BRADFORD CFIT. Y TAPA BLANCO,BLANCO,202012,Esporadico,1,57.7
Estanque,TANQUE ANDES BLANCO,BLANCO,202001,Continuo,6,181.21
Estanque,TANQUE ANDES BLANCO,BLANCO,202002,Continuo,6,173.38
Estanque,TANQUE ANDES BLANCO,BLANCO,202006,Continuo,2,68.49
Estanque,TANQUE ANDES BLANCO,BLANCO,202007,Continuo,35,316.84
Estanque,TANQUE ANDES BLANCO,BLANCO,202008,Continuo,2,155.25
Estanque,TANQUE ANDES BLANCO,BLANCO,202009,Continuo,2,68.49
Estanque,TANQUE ANDES BLANCO,BLANCO,202010,Continuo,4,117.24
Estanque,TANQUE ANDES BLANCO,BLANCO,202011,Continuo,53,117.24
Estanque,TANQUE ANDES BLANCO,BLANCO,202012,Continuo,99,240.84
Estanque,TANQUE ANDES BONE,BONE,202001,Continuo,6,191.89
Estanque,TANQUE ANDES BONE,BONE,202002,Continuo,2,63.18
Estanque,TANQUE ANDES BONE,BONE,202003,Continuo,1,34.07
Estanque,TANQUE ANDES BONE,BONE,202007,Continuo,6,191.18
Estanque,TANQUE ANDES BONE,BONE,202008,Continuo,2,0
Estanque,TANQUE ANDES BONE,BONE,202009,Continuo,1,38.13
Estanque,TANQUE ANDES BONE,BONE,202010,Continuo,7,127.03
Estanque,TANQUE ANDES BONE,BONE,202012,Continuo,0,66.57
Estanque,TANQUE ANDES DRESDEN BLUE,DRESDEN BLUE,202007,Esporadico,2,64.48
Estanque,TANQUE ANDES DRESDEN BLUE,DRESDEN BLUE,202009,Esporadico,3,97.26
Estanque,TANQUE ANDES DRESDEN BLUE,DRESDEN BLUE,202010,Esporadico,8,191.51
Estanque,TANQUE ANDES DRESDEN BLUE,DRESDEN BLUE,202011,Esporadico,1,38.13
Estanque,TANQUE ANDES VERDE MIST,VERDE MIST,202001,Esporadico,1,31.6
Estanque,TANQUE ANDES VERDE MIST,VERDE MIST,202008,Esporadico,2,63.19
Estanque,TANQUE ANDES VERDE MIST,VERDE MIST,202009,Esporadico,4,126.38
Estanque,TANQUE ANDES VERDE MIST,VERDE MIST,202010,Esporadico,6,224.39
Estanque,TANQUE CAMPEON BLANCO,BLANCO,202001,Continuo,74,2051.94
Estanque,TANQUE CAMPEON BLANCO,BLANCO,202002,Continuo,19,562.37
Estanque,TANQUE CAMPEON BLANCO,BLANCO,202003,Continuo,11,310.78
Estanque,TANQUE CAMPEON BLANCO,BLANCO,202005,Continuo,1,28.46
Estanque,TANQUE CAMPEON BLANCO,BLANCO,202006,Continuo,12,361.05
Estanque,TANQUE CAMPEON BLANCO,BLANCO,202007,Continuo,140,3980.62
Estanque,TANQUE CAMPEON BLANCO,BLANCO,202008,Continuo,953,689.38
Estanque,TANQUE CAMPEON BLANCO,BLANCO,202009,Continuo,400,975.93
Estanque,TANQUE CAMPEON BLANCO,BLANCO,202010,Continuo,1472,1004.34
Estanque,TANQUE CAMPEON BLANCO,BLANCO,202011,Continuo,1198,760.76
Estanque,TANQUE CAMPEON BLANCO,BLANCO,202012,Continuo,1573,916.49
Estanque,TANQUE CAMPEON BONE,BONE,202001,Continuo,17,519.28
Estanque,TANQUE CAMPEON BONE,BONE,202002,Continuo,1,0
Estanque,TANQUE CAMPEON BONE,BONE,202003,Continuo,2,62.6
Estanque,TANQUE CAMPEON BONE,BONE,202006,Continuo,2,62.6
Estanque,TANQUE CAMPEON BONE,BONE,202007,Continuo,8,261.84
Estanque,TANQUE CAMPEON BONE,BONE,202008,Continuo,96,125.2
Estanque,TANQUE CAMPEON BONE,BONE,202009,Continuo,3,94.44
Estanque,TANQUE CAMPEON BONE,BONE,202010,Continuo,114,275.79
Estanque,TANQUE CAMPEON BONE,BONE,202011,Continuo,255,125.2
Estanque,TANQUE CAMPEON BONE,BONE,202012,Continuo,,
Estanque,TANQUE CAMPEON DRESDEN BLUE,DRESDEN BLUE,202001,Continuo,5,150.08
Estanque,TANQUE CAMPEON DRESDEN BLUE,DRESDEN BLUE,202002,Continuo,4,125.2
Estanque,TANQUE CAMPEON DRESDEN BLUE,DRESDEN BLUE,202003,Continuo,2,62.6
Estanque,TANQUE CAMPEON DRESDEN BLUE,DRESDEN BLUE,202005,Continuo,1,31.3
Estanque,TANQUE CAMPEON DRESDEN BLUE,DRESDEN BLUE,202006,Continuo,3,93.9
Estanque,TANQUE CAMPEON DRESDEN BLUE,DRESDEN BLUE,202007,Continuo,3,92.64
Estanque,TANQUE CAMPEON DRESDEN BLUE,DRESDEN BLUE,202008,Continuo,71,436.18
Estanque,TANQUE CAMPEON DRESDEN BLUE,DRESDEN BLUE,202010,Continuo,7,217.85
Estanque,TANQUE CAMPEON DRESDEN BLUE,DRESDEN BLUE,202011,Continuo,2,31.3
Estanque,TANQUE CAMPEON DRESDEN BLUE,DRESDEN BLUE,202012,Continuo,10,375.5
Estanque,TANQUE CAMPEON PUSH BUTTON BLANCO,BLANCO,202001,Esporadico,4,109.62
Estanque,TANQUE CAMPEON PUSH BUTTON BLANCO,BLANCO,202002,Esporadico,1,34.67
Estanque,TANQUE CAMPEON PUSH BUTTON BLANCO,BLANCO,202003,Esporadico,1,34.67
Estanque,TANQUE CAMPEON PUSH BUTTON BLANCO,BLANCO,202007,Esporadico,1,34.67
Estanque,TANQUE CAMPEON PUSH BUTTON BLANCO,BLANCO,202008,Esporadico,1,29.81
Estanque,TANQUE CAMPEON PUSH BUTTON BLANCO,BLANCO,202009,Esporadico,1,34.67
Estanque,TANQUE CAMPEON PUSH BUTTON BLANCO,BLANCO,202010,Esporadico,1,29.81
Estanque,TANQUE CAMPEON PUSH BUTTON BONE,BONE,202001,Esporadico,1,30.81
Estanque,TANQUE CAMPEON PUSH BUTTON BONE,BONE,202003,Esporadico,1,38.13
Estanque,TANQUE CAMPEON PUSH BUTTON BONE,BONE,202008,Esporadico,1,31.6
Estanque,TANQUE CAMPEON PUSH BUTTON BONE,BONE,202010,Esporadico,1,38.13
Estanque,TANQUE CAMPEON VERDE MIST,VERDE MIST,202001,Continuo,13,384.53
Estanque,TANQUE CAMPEON VERDE MIST,VERDE MIST,202002,Continuo,1,0
Estanque,TANQUE CAMPEON VERDE MIST,VERDE MIST,202006,Continuo,6,187.8
Estanque,TANQUE CAMPEON VERDE MIST,VERDE MIST,202007,Continuo,7,219.1
Estanque,TANQUE CAMPEON VERDE MIST,VERDE MIST,202008,Continuo,,
Estanque,TANQUE CAMPEON VERDE MIST,VERDE MIST,202009,Continuo,5,153.99
Estanque,TANQUE CAMPEON VERDE MIST,VERDE MIST,202010,Continuo,6,193.52
Estanque,TANQUE CAMPEON VERDE MIST,VERDE MIST,202011,Continuo,2,62.6
Estanque,TANQUE CAMPEON VERDE MIST,VERDE MIST,202012,Continuo,4,131.46
Estanque,TANQUE CONSERVER DUAL FLUSH BLANCO,BLANCO,202001,Esporadico,7,233.77
Estanque,TANQUE CONSERVER DUAL FLUSH BLANCO,BLANCO,202002,Esporadico,1,34.21
Estanque,TANQUE CONSERVER DUAL FLUSH BLANCO,BLANCO,202007,Esporadico,6,203.21
Estanque,TANQUE CONSERVER DUAL FLUSH BLANCO,BLANCO,202008,Esporadico,2,64.88
Estanque,TANQUE CONSERVER DUAL FLUSH BLANCO,BLANCO,202010,Esporadico,0,74.67
Estanque,TANQUE CONSERVER DUAL FLUSH BLANCO,BLANCO,202011,Esporadico,2,80.92
Estanque,TANQUE CONSERVER DUAL FLUSH BONE,BONE,202001,Esporadico,5,184.49
Estanque,TANQUE CONSERVER DUAL FLUSH BONE,BONE,202002,Esporadico,2,75.93
Estanque,TANQUE CONSERVER DUAL FLUSH BONE,BONE,202006,Esporadico,1,34.09
Estanque,TANQUE CONSERVER DUAL FLUSH BONE,BONE,202007,Esporadico,1,37.26
Estanque,TANQUE CONSERVER DUAL FLUSH BONE,BONE,202009,Esporadico,1,34.09
Estanque,TANQUE CONSERVER DUAL FLUSH BONE,BONE,202010,Esporadico,1,38.02
Estanque,TANQUE CONSERVER DUAL FLUSH BONE,BONE,202011,Esporadico,1,44.96
Estanque,TANQUE EVOLUTION DUAL FLUSH BLANCO,BLANCO,202001,Esporadico,1,33.22
Estanque,TANQUE EVOLUTION DUAL FLUSH BLANCO,BLANCO,202002,Esporadico,1,40.11
Estanque,TANQUE EVOLUTION DUAL FLUSH BLANCO,BLANCO,202003,Esporadico,,
Estanque,TANQUE EVOLUTION DUAL FLUSH BLANCO,BLANCO,202005,Esporadico,7,237.3
Estanque,TANQUE EVOLUTION DUAL FLUSH BLANCO,BLANCO,202006,Esporadico,1,33.9
Estanque,TANQUE EVOLUTION DUAL FLUSH BLANCO,BLANCO,202007,Esporadico,1,40.11
Estanque,TANQUE EVOLUTION DUAL FLUSH BLANCO,BLANCO,202012,Esporadico,3,101.7
Estanque,TANQUE EVOLUTION DUAL FLUSH BONE,BONE,202001,Esporadico,1,37.31
Estanque,TANQUE EVOLUTION DUAL FLUSH BONE,BONE,202002,Esporadico,1,37.31
Estanque,TANQUE EVOLUTION DUAL FLUSH NAVY BLUE,NAVY BLUE,202009,Esporadico,2,82.02
Estanque,TANQUE EVOLUTION DUAL FLUSH NEGRO,NEGRO,202007,Esporadico,1,48.48
Estanque,TANQUE EVOLUTION DUAL FLUSH VERDE TEAL,CHERRY,202007,Esporadico,0,82.02
Estanque,TANQUE EVOLUTION PUSH SUP. FES. ORANGE,NARANJA,202001,Esporadico,1,33.57
Estanque,TANQUE EVOLUTION PUSH SUP. FES. ORANGE,NARANJA,202003,Esporadico,1,40.51
Estanque,TANQUE EVOLUTION PUSH SUP. FES. ORANGE,NARANJA,202011,Esporadico,2,68.52
Estanque,TANQUE EVOLUTION PUSH SUP. FES. ORANGE,NARANJA,202012,Esporadico,1,40.51
Estanque,TANQUE EVOLUTION PUSH SUP. FES. ROJO IN.,ROJO INTENSO,202002,Esporadico,1,34.26
Estanque,TANQUE EVOLUTION PUSH SUP. FES. ROJO IN.,ROJO INTENSO,202006,Esporadico,3,102.78
Estanque,TANQUE EVOLUTION PUSH SUP. FES. ROJO IN.,ROJO INTENSO,202007,Esporadico,,
Estanque,TANQUE EVOLUTION PUSH SUP. FES. ROJO IN.,ROJO INTENSO,202009,Esporadico,1,34.26
Estanque,TANQUE EVOLUTION PUSH SUP. FES. VERDE P.,VERDE PISTACHO,202006,Esporadico,2,68.52
Estanque,TANQUE EVOLUTION PUSH SUP. FES. VERDE P.,VERDE PISTACHO,202008,Esporadico,1,34.26
Estanque,TANQUE EVOLUTION PUSH SUP. FES. VERDE P.,VERDE PISTACHO,202011,Esporadico,1,34.26
Estanque,TANQUE EVOLUTION PUSH SUPERIOR AZUL GAL.,AZUL GALAXIE,202001,Esporadico,3,98.24
Estanque,TANQUE EVOLUTION PUSH SUPERIOR AZUL GAL.,AZUL GALAXIE,202002,Esporadico,0,0
Estanque,TANQUE EVOLUTION PUSH SUPERIOR AZUL GAL.,AZUL GALAXIE,202003,Esporadico,1,39.93
Estanque,TANQUE EVOLUTION PUSH SUPERIOR AZUL GAL.,AZUL GALAXIE,202006,Esporadico,2,67.52
Estanque,TANQUE EVOLUTION PUSH SUPERIOR AZUL GAL.,AZUL GALAXIE,202008,Esporadico,1,33.76
Estanque,TANQUE EVOLUTION PUSH SUPERIOR AZUL GAL.,AZUL GALAXIE,202010,Esporadico,1,33.76
Estanque,TANQUE EVOLUTION PUSH SUPERIOR AZUL GAL.,AZUL GALAXIE,202012,Esporadico,1,39.93
Estanque,TANQUE EVOLUTION PUSH SUPERIOR BLANCO,BLANCO,202001,Continuo,12,379.99
Estanque,TANQUE EVOLUTION PUSH SUPERIOR BLANCO,BLANCO,202002,Continuo,2,61.34
Estanque,TANQUE EVOLUTION PUSH SUPERIOR BLANCO,BLANCO,202003,Continuo,1,36.29
Estanque,TANQUE EVOLUTION PUSH SUPERIOR BLANCO,BLANCO,202007,Continuo,4,122.68
Estanque,TANQUE EVOLUTION PUSH SUPERIOR BLANCO,BLANCO,202008,Continuo,,
Estanque,TANQUE EVOLUTION PUSH SUPERIOR BLANCO,BLANCO,202009,Continuo,7,188.42
Estanque,TANQUE EVOLUTION PUSH SUPERIOR BLANCO,BLANCO,202010,Continuo,6,189.64
Estanque,TANQUE EVOLUTION PUSH SUPERIOR BLANCO,BLANCO,202011,Continuo,3,97.63
Estanque,TANQUE EVOLUTION PUSH SUPERIOR BLANCO,BLANCO,202012,Continuo,6,184.02
Estanque,TANQUE EVOLUTION PUSH SUPERIOR BONE,BONE,202001,Continuo,5,170.57
Estanque,TANQUE EVOLUTION PUSH SUPERIOR BONE,BONE,202002,Continuo,11,373.28
Estanque,TANQUE EVOLUTION PUSH SUPERIOR BONE,BONE,202006,Continuo,4,135.04
Estanque,TANQUE EVOLUTION PUSH SUPERIOR BONE,BONE,202007,Continuo,1,33.76
Estanque,TANQUE EVOLUTION PUSH SUPERIOR BONE,BONE,202008,Continuo,18,168.8
Estanque,TANQUE EVOLUTION PUSH SUPERIOR BONE,BONE,202010,Continuo,1,39.93
Estanque,TANQUE EVOLUTION PUSH SUPERIOR BONE,BONE,202012,Continuo,1,33.76
Estanque,TANQUE EVOLUTION PUSH SUPERIOR CHERRY,CHERRY,202001,Esporadico,,
Estanque,TANQUE EVOLUTION PUSH SUPERIOR CHERRY,CHERRY,202002,Esporadico,1,33.4
